352905097	ACC	-0.097579956	0.18466187	9.552719
352905099	MAG	26.41449	-0.06561279	-29.78363
352905102	GYR	-0.0042877197	0.0021514893	-0.0049743652
352905107	ACC	-0.11639404	0.21336365	9.617615
352905109	MAG	26.41449	-0.3326416	-29.78363
352905112	GYR	-0.0061950684	0.0048980713	-3.9672852E-4
352905117	ACC	-0.120269775	0.20565796	9.603455
352905119	MAG	26.41449	-0.3326416	-29.78363
352905122	GYR	-0.006942749	-0.0032806396	-0.005279541
352905127	ACC	-0.13508606	0.20045471	9.624756
352905129	MAG	26.41449	-0.3326416	-29.78363
352905132	GYR	-9.1552734E-4	0.0021362305	-0.0048217773
352905142	GYR	-0.0029754639	0.0035247803	-8.392334E-4
352905137	ACC	-0.09875488	0.19602966	9.626297
352905139	MAG	26.41449	-0.3326416	-29.78363
352905152	GYR	-0.0011749268	0.0056152344	-0.0018920898
352905147	ACC	-0.097579956	0.19309998	9.571457
352905149	MAG	26.41449	-0.3326416	-29.78363
352905162	GYR	-0.0029907227	9.460449E-4	-0.0011291504
352905157	ACC	-0.1105957	0.20565796	9.611206
352905159	MAG	26.41449	-0.3326416	-29.78363
352905167	ACC	-0.1429596	0.20155334	9.663498
352905170	MAG	26.41449	-0.3326416	-29.78363
352905172	GYR	-9.3078613E-4	0.0054016113	-0.0040893555
352905177	ACC	-0.11125183	0.215271	9.631134
352905180	MAG	26.41449	-0.3326416	-29.78363
352905182	GYR	0.002456665	-7.019043E-4	-0.0042419434
352905187	ACC	-0.10446167	0.21806335	9.622894
352905190	MAG	26.41449	-0.3326416	-29.78363
352905192	GYR	0.0020446777	3.3569336E-4	-0.0025024414
352905197	ACC	-0.10600281	0.24334717	9.599655
352905200	MAG	26.41449	-0.17242432	-29.78363
352905202	GYR	4.272461E-4	0.001663208	-0.0028533936
352905212	GYR	-0.0030212402	0.0025634766	-0.0045166016
352905207	ACC	-0.14216614	0.20794678	9.614517
352905210	MAG	26.41449	-0.16021729	-29.78363
352905222	GYR	-0.0029449463	0.0014648438	-5.950928E-4
352905217	ACC	-0.12960815	0.2266388	9.62648
352905220	MAG	26.41449	-0.16021729	-29.78363
352905232	GYR	-0.003036499	-3.9672852E-4	-0.0028686523
352905227	ACC	-0.105163574	0.18544006	9.650223
352905230	MAG	26.41449	-0.16021729	-29.78363
352905238	ACC	-0.12934875	0.1929779	9.646942
352905240	MAG	26.41449	0.018310547	-29.78363
352905243	GYR	6.5612793E-4	-0.0010986328	-0.0035095215
352905248	ACC	-0.1209259	0.20977783	9.62796
352905250	MAG	26.41449	0.869751	-29.78363
352905258	ACC	-0.15074158	0.1748352	9.595993
352905260	MAG	26.41449	1.2176514	-29.78363
352905253	GYR	-0.0050354004	0.004989624	-0.005859375
352905263	GYR	-0.001373291	-0.0045776367	-0.0036621094
352905268	ACC	-0.11872864	0.17726135	9.634384
352905270	MAG	26.41449	1.0528564	-29.78363
352905273	GYR	7.324219E-4	0.0018157959	-0.0062408447
352905283	GYR	-0.0016021729	0.0019073486	-0.005859375
352905278	ACC	-0.10107422	0.21096802	9.662598
352905280	MAG	26.41449	1.045227	-29.78363
352905293	GYR	-0.0023040771	-6.1035156E-4	-0.006164551
352905288	ACC	-0.122161865	0.21737671	9.641769
352905290	MAG	26.41449	1.045227	-29.78363
352905303	GYR	-0.004257202	0.0020751953	-0.0032653809
352905298	ACC	-0.12934875	0.23461914	9.601669
352905300	MAG	26.41449	1.045227	-29.78363
352905308	ACC	-0.11933899	0.23025513	9.610367
352905311	MAG	26.223755	1.045227	-29.78363
352905313	GYR	-0.0025939941	0.003753662	-0.0059661865
352905318	ACC	-0.10821533	0.24890137	9.608383
352905321	MAG	26.060486	1.045227	-29.554749
352905323	GYR	-0.0022888184	-8.544922E-4	-0.007171631
352905328	ACC	-0.09762573	0.21325684	9.651962
352905331	MAG	26.060486	1.045227	-29.450989
352905333	GYR	-0.009475708	4.119873E-4	-0.00390625
352905338	ACC	-0.12736511	0.1793518	9.611862
352905341	MAG	26.060486	0.8773804	-29.450989
352905343	GYR	-0.006011963	0.007446289	-0.006378174
352905348	ACC	-0.112854004	0.21047974	9.570648
352905351	MAG	26.060486	0.87280273	-29.61731
352905353	GYR	-0.0030059814	0.0020751953	-0.0077667236
352905363	GYR	-0.0073242188	3.9672852E-4	-0.00793457
352905358	ACC	-0.10079956	0.19580078	9.5937195
352905361	MAG	26.060486	0.78125	-29.61731
352905373	GYR	-0.0033569336	0.0023345947	-0.0043945312
352905368	ACC	-0.10417175	0.17436218	9.634125
352905371	MAG	26.060486	0.52948	-29.61731
352905379	ACC	-0.10903931	0.18858337	9.632172
352905381	MAG	26.060486	0.52948	-29.61731
352905389	ACC	-0.13539124	0.18826294	9.6008
352905391	MAG	26.060486	0.52948	-29.61731
352905384	GYR	-0.0046844482	0.0033416748	-0.0037994385
352905394	GYR	-0.0025634766	-0.00440979	-0.0015563965
352905399	ACC	-0.10482788	0.1972351	9.577316
352905401	MAG	26.060486	0.52948	-29.61731
